   0.0000000e+00  -1.8528868e-09
   1.2121212e-02  -2.0972510e-09
   2.4242424e-02  -2.4142603e-09
   3.6363636e-02  -2.5115301e-09
   4.8484848e-02  -2.5489549e-09
   6.0606061e-02  -2.5707370e-09
   7.2727273e-02  -2.5876885e-09
   8.4848485e-02  -2.6036056e-09
   9.6969697e-02  -2.6195162e-09
   1.0909091e-01  -2.6355322e-09
   1.2121212e-01  -2.6517889e-09
   1.3333333e-01  -2.6683488e-09
   1.4545455e-01  -2.6852110e-09
   1.5757576e-01  -2.7023819e-09
   1.6969697e-01  -2.7198755e-09
   1.8181818e-01  -2.7376973e-09
   1.9393939e-01  -2.7558479e-09
   2.0606061e-01  -2.7743271e-09
   2.1818182e-01  -2.7931292e-09
   2.3030303e-01  -2.8122370e-09
   2.4242424e-01  -2.8316174e-09
   2.5454545e-01  -2.8512129e-09
   2.6666667e-01  -2.8709269e-09
   2.7878788e-01  -2.8906017e-09
   2.9090909e-01  -2.9099879e-09
   3.0303030e-01  -2.9286879e-09
   3.1515152e-01  -2.9460808e-09
   3.2727273e-01  -2.9611983e-09
   3.3939394e-01  -2.9725255e-09
   3.5151515e-01  -2.9777515e-09
   3.6363636e-01  -2.9732808e-09
   3.7575758e-01  -2.9535873e-09
   3.8787879e-01  -2.9102096e-09
   4.0000000e-01  -2.8301035e-09
   4.1212121e-01  -2.6935869e-09
   4.2424242e-01  -2.4704775e-09
   4.3636364e-01  -2.1152130e-09
   4.4848485e-01  -1.5597487e-09
   4.6060606e-01  -7.0074184e-10
   4.7272727e-01   6.1267975e-10
   4.8484848e-01   2.6031887e-09
   4.9696970e-01   5.5950214e-09
   5.0909091e-01   1.0051586e-08
   5.2121212e-01   1.6636405e-08
   5.3333333e-01   2.6269375e-08
   5.4545455e-01   4.0189571e-08
   5.5757576e-01   6.0058581e-08
   5.6969697e-01   8.8001017e-08
   5.8181818e-01   1.2682202e-07
   5.9393939e-01   1.8016435e-07
   6.0606061e-01   2.5290745e-07
   6.1818182e-01   3.2035099e-07
   6.3030303e-01   3.9976335e-07
   6.4242424e-01   5.1665228e-07
   6.5454545e-01   6.9099641e-07
   6.6666667e-01   9.5266920e-07
   6.7878788e-01   1.3453359e-06
   6.9090909e-01   1.9335419e-06
   7.0303030e-01   2.8102718e-06
   7.1515152e-01   4.1043746e-06
   7.2727273e-01   5.9877183e-06
   7.3939394e-01   8.6669562e-06
   7.5151515e-01   1.2344532e-05
   7.6363636e-01   1.7143082e-05
   7.7575758e-01   2.2964856e-05
   7.8787879e-01   2.9447892e-05
   8.0000000e-01   3.6146408e-05
   8.1212121e-01   4.2874089e-05
   8.2424242e-01   4.9903659e-05
   8.3636364e-01   5.7885215e-05
   8.4848485e-01   6.7821349e-05
   8.6060606e-01   8.1211423e-05
   8.7272727e-01   1.0015528e-04
   8.8484848e-01   1.2788665e-04
   8.9696970e-01   1.6924158e-04
   9.0909091e-01   2.3152435e-04
   9.2121212e-01   3.2571334e-04
   9.3333333e-01   4.6809307e-04
   9.4545455e-01   6.8253201e-04
   9.5757576e-01   1.0030635e-03
   9.6969697e-01   1.4780103e-03
   9.8181818e-01   2.1699867e-03
   9.9393939e-01   3.1683164e-03
   1.0060606e+00   4.5748047e-03
   1.0181818e+00   6.5230702e-03
   1.0303030e+00   9.1632332e-03
   1.0424242e+00   1.2664663e-02
   1.0545455e+00   1.7208111e-02
   1.0666667e+00   2.2976897e-02
   1.0787879e+00   3.0147836e-02
   1.0909091e+00   3.8877839e-02
   1.1030303e+00   4.9298712e-02
   1.1151515e+00   6.1509899e-02
   1.1272727e+00   7.5563788e-02
   1.1393939e+00   9.1478433e-02
   1.1515152e+00   1.0924014e-01
   1.1636364e+00   1.2880149e-01
   1.1757576e+00   1.5009072e-01
   1.1878788e+00   1.7301964e-01
   1.2000000e+00   1.9748796e-01
