   0.0000000e+00   1.8504907e-09
   1.2121212e-02   2.0987111e-09
   2.4242424e-02   2.4145946e-09
   3.6363636e-02   2.5079015e-09
   4.8484848e-02   2.5471177e-09
   6.0606061e-02   2.5695186e-09
   7.2727273e-02   2.5863416e-09
   8.4848485e-02   2.6022838e-09
   9.6969697e-02   2.6181550e-09
   1.0909091e-01   2.6341157e-09
   1.2121212e-01   2.6503460e-09
   1.3333333e-01   2.6668762e-09
   1.4545455e-01   2.6837042e-09
   1.5757576e-01   2.7008505e-09
   1.6969697e-01   2.7183302e-09
   1.8181818e-01   2.7361506e-09
   1.9393939e-01   2.7543225e-09
   2.0606061e-01   2.7728608e-09
   2.1818182e-01   2.7917810e-09
   2.3030303e-01   2.8110997e-09
   2.4242424e-01   2.8308370e-09
   2.5454545e-01   2.8510186e-09
   2.6666667e-01   2.8716771e-09
   2.7878788e-01   2.8928561e-09
   2.9090909e-01   2.9146164e-09
   3.0303030e-01   2.9370459e-09
   3.1515152e-01   2.9602741e-09
   3.2727273e-01   2.9844962e-09
   3.3939394e-01   3.0100082e-09
   3.5151515e-01   3.0372700e-09
   3.6363636e-01   3.0669846e-09
   3.7575758e-01   3.1002528e-09
   3.8787879e-01   3.1387899e-09
   4.0000000e-01   3.1852635e-09
   4.1212121e-01   3.2438500e-09
   4.2424242e-01   3.3210663e-09
   4.3636364e-01   3.4270704e-09
   4.4848485e-01   3.5777413e-09
   4.6060606e-01   3.7978491e-09
   4.7272727e-01   4.1260627e-09
   4.8484848e-01   4.6219486e-09
   4.9696970e-01   5.3796460e-09
   5.0909091e-01   6.5439611e-09
   5.2121212e-01   8.3398072e-09
   5.3333333e-01   1.1116609e-08
   5.4545455e-01   1.5414612e-08
   5.5757576e-01   2.2073939e-08
   5.6969697e-01   3.2378371e-08
   5.8181818e-01   4.8320946e-08
   5.9393939e-01   7.2962068e-08
   6.0606061e-01   1.1099652e-07
   6.1818182e-01   1.6960006e-07
   6.3030303e-01   2.5970138e-07
   6.4242424e-01   3.9788704e-07
   6.5454545e-01   6.0902337e-07
   6.6666667e-01   9.2983142e-07
   6.7878788e-01   1.4144292e-06
   6.9090909e-01   2.1400006e-06
   7.0303030e-01   3.2128276e-06
   7.1515152e-01   4.7701571e-06
   7.2727273e-01   6.9783778e-06
   7.3939394e-01   9.9989906e-06
   7.5151515e-01   1.3932978e-05
   7.6363636e-01   1.8736388e-05
   7.7575758e-01   2.4147834e-05
   7.8787879e-01   2.9742856e-05
   8.0000000e-01   3.5105156e-05
   8.1212121e-01   3.9986551e-05
   8.2424242e-01   4.4343424e-05
   8.3636364e-01   4.8257000e-05
   8.4848485e-01   5.1865598e-05
   8.6060606e-01   5.5313957e-05
   8.7272727e-01   5.8737716e-05
   8.8484848e-01   6.2270101e-05
   8.9696970e-01   6.6049823e-05
   9.0909091e-01   7.0240005e-05
   9.2121212e-01   7.5050677e-05
   9.3333333e-01   8.0733992e-05
   9.4545455e-01   8.7679800e-05
   9.5757576e-01   9.6403846e-05
   9.6969697e-01   1.0763000e-04
   9.8181818e-01   1.2235579e-04
   9.9393939e-01   1.4194044e-04
   1.0060606e+00   1.6828938e-04
   1.0181818e+00   2.0405389e-04
   1.0303030e+00   2.5296876e-04
   1.0424242e+00   3.2033535e-04
   1.0545455e+00   4.1378465e-04
   1.0666667e+00   5.4429255e-04
   1.0787879e+00   7.2768575e-04
   1.0909091e+00   9.8701890e-04
   1.1030303e+00   1.3554195e-03
   1.1151515e+00   1.8810063e-03
   1.1272727e+00   2.6324918e-03
   1.1393939e+00   3.7059890e-03
   1.1515152e+00   5.2348938e-03
   1.1636364e+00   7.3998008e-03
   1.1757576e+00   1.0428320e-02
   1.1878788e+00   1.4601614e-02
   1.2000000e+00   2.0227246e-02
