0.0	1.5	1.5	1.5200748151210246
8.695652173913044e-8	0.16235934764717946	1.4985231332050264	1.518405520553999
1.7391304347826088e-7	0.1435916142621602	1.497059087247607	1.5167619839984716
2.608695652173913e-7	0.13225659911648302	1.495609148176263	1.5151441059100863
3.4782608695652175e-7	0.12396248858937176	1.4941745347403625	1.513551858599329
4.347826086956522e-7	0.11733323938252918	1.4927564079338298	1.5119852888295238
5.217391304347826e-7	0.11175618400560137	1.4913558788437835	1.5104445074421136
6.08695652173913e-7	0.10690473513017647	1.489974015474635	1.508929680879435
6.956521739130435e-7	0.10258415435080155	1.4886118487343396	1.5074410242273788
7.826086956521739e-7	0.09866901829480274	1.4872703777301561	1.5059787954804382
8.695652173913044e-7	0.09507386066308697	1.4859505744915895	1.5045432907978518
9.565217391304349e-7	0.09173788103037073	1.4846533882154114	1.503134840569319
1.0434782608695653e-6	0.08861633482555296	1.4833797491099978	1.5017538061465419
1.1304347826086956e-6	0.08567538104494223	1.4821305719024238	1.5004005771257827
1.217391304347826e-6	0.08288884437566414	1.4809067590608553	1.4990755690889994
1.3043478260869566e-6	0.08023609671251013	1.4797092037761244	1.4977792217285126
1.391304347826087e-6	0.07770062342617834	1.4785387927394205	1.4965119972938143
1.4782608695652174e-6	0.0752690247256272	1.4773964087474367	1.4952743793098775
1.5652173913043478e-6	0.07293030259914725	1.476282933161739	1.494066871524857
1.6521739130434782e-6	0.07067534053102008	1.4751992482453942	1.4928899970518448
1.7391304347826088e-6	0.06849651657691719	1.4741462393967883	1.4917442976760718
1.8260869565217391e-6	0.06638741081760251	1.4731247972428752	1.4906303360563489
1.9130434782608697e-6	0.06434280444382028	1.4721357065191483	1.4895545359098785
2.0e-6	0.06275835537974646	1.4709028375482018	1.5009743246414318
2.0869565217391305e-6	0.06184991309225555	1.4687491440825893	1.5166388770137302
2.1739130434782607e-6	0.06118006024133766	1.4658206071437392	1.5148544949264924
2.2608695652173913e-6	0.06047459836054045	1.4628917309143226	1.513037338352765
2.347826086956522e-6	0.05973235476443867	1.4599637836824648	1.5112022421027607
2.434782608695652e-6	0.05895238119976172	1.4570374440888683	1.5093490847869608
2.5217391304347826e-6	0.05813376839350149	1.4541136295095898	1.5074778704994927
2.6086956521739132e-6	0.057275657296321586	1.4511935077176539	1.5055887536357004
2.6956521739130434e-6	0.056377251585131544	1.4482785079307223	1.503682050679813
2.782608695652174e-6	0.055437831221795845	1.4453703316443416	1.5017582524007111
2.869565217391304e-6	0.054456767019485576	1.4424709628653607	1.49981803625141
2.9565217391304348e-6	0.05343353613053012	1.4395826773115497	1.4978622787121887
3.0434782608695654e-6	0.052367738325722474	1.4367080500966858	1.4958920672719445
3.1304347826086955e-6	0.05125911288539902	1.4338499613776392	1.4939087116961762
3.217391304347826e-6	0.05010755586811029	1.4310115994048747	1.4919137541851986
3.3043478260869563e-6	0.048913137464715685	1.4281964603943764	1.4899089779855124
3.391304347826087e-6	0.04767611908634081	1.4254083446318475	1.4878964139839874
3.4782608695652175e-6	0.04639696977651585	1.4226513482338687	1.485878344792405
3.5652173913043477e-6	0.045076381484438925	1.4199298500301585	1.4838573058229698
3.6521739130434783e-6	0.04371528269164692	1.4172484931002887	1.4818360828677304
3.739130434782609e-6	0.042314849853417845	1.414612160599301	1.4798177057487738
3.8260869565217395e-6	0.04087651641528875	1.4120259450509338	1.4778054490362242
3.913043478260869e-6	0.039402170684289396	1.4094947642465439	1.475809648236783
4.0e-6	0.038003759535451376	1.4068131181702859	1.4778467636772217
4.08695652173913e-6	0.0367727147145544	1.4037043943634748	1.4799447043572682
4.173913043478261e-6	0.035598073981970416	1.400315715541864	1.47802273858591
4.260869565217392e-6	0.03438552940605488	1.3968765753199934	1.4760655161587797
4.347826086956521e-6	0.03313433514294791	1.3933818045242115	1.4740784535529163
4.434782608695652e-6	0.03184386480300271	1.3898248164916958	1.472059790517457
4.5217391304347826e-6	0.030513437158329944	1.3861978046190193	1.4700075201159708
4.608695652173913e-6	0.02914229902914651	1.3824914351841013	1.4679193522726737
4.695652173913044e-6	0.02772960465497529	1.3786944417472384	1.4657926529469116
4.7826086956521735e-6	0.02627439025255849	1.3747930820056278	1.4636243680296215
4.869565217391304e-6	0.02477554241322872	1.3707703965730123	1.4614109270630666
4.956521739130435e-6	0.023231758491002105	1.3666051753716875	1.459148119850544
5.043478260869565e-6	0.02164149639774039	1.3622704800304757	1.4568309359980183
5.130434782608696e-6	0.02000291012276599	1.3577314696691523	1.4544533527700647
5.2173913043478265e-6	0.018313765610855414	1.3529420911272283	1.452008049269086
5.304347826086956e-6	0.01657132898165843	1.347839832209119	1.4494860129172107
5.391304347826087e-6	0.01477221476504069	1.3423369847759878	1.4468759838945036
5.478260869565217e-6	0.012912174561501968	1.3363051785999691	1.4441636474184467
5.565217391304348e-6	0.010985793743736953	1.329545774618736	1.4413304177229704
5.652173913043479e-6	0.00898604009349023	1.3217269641090608	1.438351528551954
5.739130434782608e-6	0.0069035614204578585	1.3122289731336878	1.435192874603605
5.826086956521739e-6	0.004725529113233337	1.2996658638148795	1.4318054304274292
5.9130434782608696e-6	0.0024335884886295643	1.27963176440754	1.4281145098784738
6.0e-6	1.7123020368959784e-21	6.033801968647414e-23	1.4239999999999997
